,Bal,Brick,Dist,Floor,Kitsp,Livesp,Metrdist,New,Nfloor,Price,Rooms,Totsp,Walk
3527,1,1,3.958276284571231,1,2.2617630984737906,3.3978584803966405,37.0,1,3.0,3050000,2.0,3.9852734671677386,0.0
3528,1,1,1.5432366477651513,2,3.068052935133617,4.174387269895637,7.0,0,19.0,21700000,4.0,4.605170185988092,1.0
3530,1,1,2.628606416919125,6,2.5649493574615367,3.8066624897703196,17.0,0,14.0,12200000,3.0,4.382026634673881,1.0
3531,0,1,3.212268343984728,2,1.840549633397487,2.6461747973841225,5.0,1,18.0,3059500,1.0,3.367295829986474,0.0
3532,0,1,3.212268343984728,9,1.62924053973028,2.6461747973841225,5.0,1,18.0,3068200,1.0,3.1354942159291497,0.0
3533,1,1,3.958276284571231,2,2.3702437414678603,3.4436180975461075,37.0,1,3.0,3100000,2.0,4.154184562578117,0.0
3536,1,1,2.981168673034344,2,1.62924053973028,2.0412203288596382,1.0,1,25.0,3116880,1.0,3.152736022363656,1.0
3539,1,1,3.2829144402386445,2,2.0794415416798357,2.8903717578961645,15.0,1,14.0,3140000,1.0,3.4965075614664802,0.0
3540,1,1,2.981168673034344,15,1.6094379124341003,2.3702437414678603,1.0,1,25.0,3141600,1.0,3.139832617527748,1.0
3543,1,1,3.430185227011412,11,1.6486586255873816,2.9856819377004897,25.0,1,11.0,3175600,1.0,3.5553480614894135,0.0
3549,1,1,3.303323061139399,5,1.791759469228055,2.8903717578961645,5.0,0,5.0,3250000,1.0,3.4657359027997265,0.0
3551,1,1,3.366865896247055,4,2.501435951739211,2.89591193827178,15.0,1,18.0,3250000,1.0,3.784189633918261,0.0
3552,1,1,2.981168673034344,10,1.6094379124341003,2.3702437414678603,1.0,1,25.0,3257100,1.0,3.1570004211501135,1.0
3555,1,0,3.6736106360641143,2,2.302585092994046,2.5726122302071057,35.0,1,5.0,3265664,1.0,3.629660094453965,0.0
3556,1,0,3.182554820638722,9,2.302585092994046,3.4965075614664802,5.0,0,17.0,7250000,2.0,3.9889840465642745,0.0
3560,0,1,3.212268343984728,17,1.840549633397487,2.6461747973841225,5.0,1,18.0,3288900,1.0,3.349904087274605,0.0
3563,1,0,3.207425566202176,1,1.791759469228055,3.912023005428146,20.0,0,3.0,3290000,2.0,4.0943445622221,0.0
3564,1,1,3.340118014467087,5,3.6109179126442243,3.7612001156935624,20.0,1,5.0,3291000,3.0,4.628886712605407,0.0
3566,1,0,3.535999347213332,3,1.791759469228055,2.995732273553991,15.0,0,5.0,3300000,1.0,3.58351893845611,0.0
3570,0,1,3.063757257146707,2,1.9878743481543455,2.5649493574615367,14.0,1,22.0,3350000,1.0,3.288401887516811,0.0
3571,1,0,3.688192897524845,1,2.3978952727983707,3.414442608412176,30.0,1,4.0,3357000,2.0,4.041295341132285,0.0
3572,0,1,3.063757257146707,12,1.2237754316221157,2.667228206581955,14.0,1,22.0,3366900,1.0,3.261935314328648,0.0
3574,0,1,3.212268343984728,2,1.62924053973028,2.6461747973841225,5.0,1,18.0,3368400,1.0,3.332204510175204,0.0
3575,1,1,3.2940157626011333,8,2.2512917986064953,2.772588722239781,15.0,1,17.0,3369000,1.0,3.56953269648137,0.0
3576,1,1,3.2937709856778983,2,2.2407096892759584,2.9391619220655967,15.0,1,17.0,3369650,1.0,3.56953269648137,0.0
3578,1,1,2.981168673034344,4,1.840549633397487,2.653241964607215,1.0,1,25.0,3379600,1.0,3.332204510175204,1.0
3579,1,0,3.688192897524845,1,2.6026896854443837,3.2733640101522705,30.0,1,4.0,3380000,2.0,4.08260930600368,0.0
3582,1,0,2.847528017289939,1,1.6094379124341003,3.4339872044851463,19.0,0,3.0,3390000,2.0,3.6635616461296463,1.0
3583,1,1,3.625865656191983,2,2.0794415416798357,3.332204510175204,30.0,0,4.0,3390000,2.0,3.8066624897703196,0.0
3584,1,0,1.7613655656916656,3,2.5572273113676265,3.456316680883235,13.0,0,17.0,15500000,2.0,4.219507705176107,1.0
3585,1,0,2.642512756541092,2,2.3978952727983707,3.828641396489095,9.0,0,22.0,11800000,3.0,4.356708826689592,1.0
3586,1,1,2.782560504877927,14,2.2512917986064953,2.714694743820879,20.0,1,24.0,5070360,1.0,3.6270040503958487,0.0
3587,1,1,3.625865656191983,2,2.0794415416798357,3.332204510175204,30.0,0,5.0,3390000,2.0,3.8066624897703196,0.0
3591,1,1,3.6779716840622334,2,1.9459101490553132,2.833213344056216,30.0,0,4.0,3400000,1.0,3.4339872044851463,0.0
3592,0,1,3.212268343984728,9,1.62924053973028,2.6461747973841225,5.0,1,18.0,3400340,1.0,3.3105430133940246,0.0
3595,1,0,3.688192897524845,1,2.379546134130174,3.462606009790799,30.0,1,4.0,3421000,2.0,4.051784947803305,0.0
3596,1,1,3.3345773141630826,2,1.8562979903656263,3.044522437723423,10.0,1,13.0,3457728,1.0,3.6136169696133895,0.0
3598,0,1,3.212268343984728,14,1.62924053973028,2.6461747973841225,5.0,1,18.0,3461040,1.0,3.3178157727231046,0.0
3603,1,1,3.5054866719545585,3,1.6863989535702288,3.332204510175204,25.0,0,5.0,3490000,2.0,3.6888794541139363,0.0
3604,1,1,3.286022392845579,1,1.791759469228055,2.8903717578961645,10.0,0,4.0,3490000,1.0,3.4339872044851463,0.0
3607,1,1,3.3345773141630826,10,1.6094379124341003,2.6946271807700692,10.0,1,10.0,3498110,1.0,3.3638415951183864,0.0
3608,1,0,3.379420222080817,3,2.4849066497880004,2.70805020110221,15.0,0,3.0,3500000,1.0,3.6888794541139363,0.0
3610,1,1,3.290462656147274,14,2.3978952727983707,2.70805020110221,28.0,1,14.0,3500000,1.0,3.5553480614894135,0.0
3613,1,1,3.33283600760638,1,1.0647107369924282,2.9444389791664403,15.0,0,19.0,2050000,1.0,3.091042453358316,0.0
3617,1,1,3.612505762305395,1,1.791759469228055,2.856470206220483,31.0,0,5.0,3500000,1.0,3.3775875160230218,0.0
3624,1,1,3.2805645048908962,7,1.6094379124341003,3.751854253275325,15.0,1,17.0,3524620,1.0,3.8628327612373745,0.0
3626,1,1,3.3345773141630826,13,1.8562979903656263,3.044522437723423,10.0,1,13.0,3538780,1.0,3.586292865338835,0.0
3628,0,1,3.063757257146707,4,1.9878743481543455,2.302585092994046,14.0,1,24.0,3547800,1.0,3.190476350346503,0.0
3629,1,1,3.430185227011412,11,2.3608540011180215,2.8678989020441064,25.0,1,11.0,3549200,1.0,3.655839600035736,0.0
3630,1,1,3.4353003788289045,2,2.341805806147327,2.714694743820879,25.0,1,12.0,3549200,1.0,3.653252276470785,0.0
3631,1,1,3.3395450879349737,11,2.0794415416798357,2.833213344056216,5.0,1,14.0,3550000,1.0,3.6136169696133895,0.0
3632,0,1,3.063757257146707,21,1.9878743481543455,2.322387720290225,14.0,1,24.0,3562400,1.0,3.1945831322991562,0.0
3635,0,1,3.063757257146707,4,1.252762968495368,2.509599262378372,14.0,1,24.0,3581600,1.0,3.186352633162641,0.0
3636,1,1,3.430185227011412,1,2.3608540011180215,2.8678989020441064,25.0,1,12.0,3584100,1.0,3.676300671907076,0.0
3639,1,1,3.063757257146707,9,1.791759469228055,2.6741486494265287,15.0,1,12.0,3600000,1.0,3.1354942159291497,0.0
3640,1,1,3.2937709856778983,8,1.7047480922384253,2.631888840136646,15.0,1,17.0,2715660,1.0,3.2347491740244907,0.0
3642,1,1,3.287453558586803,2,1.791759469228055,3.2188758248682006,30.0,0,3.0,2290000,1.0,3.4657359027997265,1.0
3643,1,1,3.3624751762700336,2,2.7212954278522306,2.7536607123542622,15.0,1,19.0,3600000,1.0,3.784189633918261,0.0
3647,0,1,3.063757257146707,7,1.2237754316221157,2.3702437414678603,14.0,1,24.0,3600002,1.0,3.095577608523707,0.0
3648,1,1,3.2950393542695746,3,2.0918640616783932,2.772588722239781,20.0,1,14.0,3600000,1.0,3.4657359027997265,0.0
3650,1,1,3.4353003788289045,10,2.3608540011180215,2.8678989020441064,25.0,1,11.0,3606200,1.0,3.6609942506244004,0.0
3662,1,0,3.6736106360641143,1,2.4765384001174837,2.89591193827178,35.0,1,5.0,3675886,1.0,3.6712245188752153,0.0
3666,0,1,3.212268343984728,5,1.6863989535702288,2.8154087194227095,5.0,1,18.0,3678480,1.0,3.55820113047182,0.0
3667,1,1,3.958276284571231,1,2.5952547069568657,3.744787086052232,37.0,1,3.0,3690000,3.0,4.206184043977636,0.0
3668,1,1,3.0918298961402195,2,1.6094379124341003,3.0252910757955354,25.0,0,3.0,2123000,1.0,3.242592351485517,0.0
3670,1,0,2.6221125331914195,5,2.1972245773362196,3.784189633918261,14.0,0,12.0,7150000,3.0,4.189654742026425,1.0
3673,1,1,3.345673224806481,9,2.128231705849268,3.044522437723423,15.0,0,17.0,3700000,1.0,3.784189633918261,0.0
3674,1,0,3.5557752263379347,2,2.1972245773362196,2.995732273553991,15.0,0,4.0,3700000,1.0,3.828641396489095,0.0
3680,1,0,3.688192897524845,3,2.379546134130174,3.40452517175483,30.0,1,4.0,3732000,2.0,4.130354999745133,0.0
3682,1,1,3.3876541673193,2,2.5494451709255714,2.747270914255491,20.0,0,3.0,3750000,1.0,3.572345637857985,0.0
3685,1,0,3.0256276593403664,10,1.9600947840472698,2.803360380906535,10.0,0,17.0,3750000,1.0,3.487375077903208,0.0
3686,0,1,3.063757257146707,2,1.8718021769015913,2.3513752571634776,14.0,1,24.0,3752200,1.0,3.246490991901174,0.0
3688,1,1,3.3345773141630826,3,1.6094379124341003,3.0587070727153796,10.0,1,4.0,3755580,1.0,3.5667118201397288,0.0
3691,1,1,3.958276284571231,1,2.6461747973841225,3.8133070324889884,37.0,1,3.0,3770000,3.0,4.3067641501733345,0.0
3692,1,1,3.958276284571231,1,2.1162555148025524,3.8979240810486444,37.0,1,3.0,3770000,3.0,4.30406509320417,0.0
3697,1,1,3.0884862010669045,2,1.4586150226995167,2.995732273553991,25.0,0,3.0,2223000,1.0,3.288401887516811,0.0
3698,1,1,1.8557718760569524,2,2.0794415416798357,4.219507705176107,5.0,0,7.0,17100000,4.0,4.605170185988092,1.0
3699,1,0,3.0256276593403664,12,1.9459101490553132,2.747270914255491,25.0,1,17.0,3781600,1.0,3.484312288372662,0.0
3701,1,0,3.027823538980069,5,2.0794415416798357,2.747270914255491,20.0,1,7.0,3789200,1.0,3.481240089335692,1.0
3702,1,1,3.0441292620643394,1,1.6094379124341003,4.174387269895637,10.0,0,3.0,3790000,3.0,4.248495242049359,0.0
3703,1,1,3.045121566860363,1,2.302585092994046,4.0943445622221,10.0,0,3.0,3790000,3.0,4.248495242049359,0.0
3704,1,0,3.0346643161564297,1,2.302585092994046,4.007333185232471,10.0,0,3.0,3790000,3.0,4.248495242049359,0.0
3705,1,0,3.0405670721144396,1,2.302585092994046,4.007333185232471,10.0,0,3.0,3790000,2.0,4.248495242049359,0.0
3707,1,0,3.041205073244943,1,1.791759469228055,4.0943445622221,10.0,0,3.0,3800000,3.0,4.248495242049359,0.0
3708,1,1,3.958276284571231,1,2.2617630984737906,3.8501476017100584,37.0,1,3.0,3800000,3.0,4.239886867512759,0.0
3712,1,1,3.3474326131633427,9,2.302585092994046,2.833213344056216,10.0,1,13.0,3800000,1.0,3.6888794541139363,0.0
3718,0,1,3.212268343984728,3,1.7047480922384253,2.8678989020441064,5.0,1,18.0,3828720,1.0,3.5380565643793527,0.0
3719,0,1,3.063757257146707,2,1.3609765531356006,2.3978952727983707,14.0,1,24.0,3839800,1.0,3.269568939183719,0.0
3720,0,1,3.212268343984728,2,1.7047480922384253,2.8678989020441064,5.0,1,18.0,3843000,1.0,3.5553480614894135,0.0
3721,1,0,3.022151435957409,10,1.9600947840472698,2.747270914255491,20.0,0,17.0,3847800,1.0,3.459466289786131,0.0
3724,0,1,3.714153456309239,3,2.70805020110221,3.58351893845611,50.0,0,3.0,2600000,2.0,3.933784497209659,0.0
3725,1,0,2.5982307359069883,15,2.302585092994046,3.5263605246161616,24.0,0,22.0,8400000,2.0,4.060443010546419,1.0
3726,1,1,1.835536823360535,2,3.295836866004329,4.02535169073515,5.0,0,5.0,16550000,4.0,4.605170185988092,1.0
3727,1,1,3.12217720377204,21,1.9459101490553132,2.70805020110221,10.0,0,24.0,3850000,1.0,3.295836866004329,0.0
3728,1,1,3.2805645048908962,8,2.1972245773362196,3.1780538303479458,15.0,1,17.0,3850000,1.0,3.871201010907891,0.0
3730,1,1,3.382318205238869,3,2.6390573296152584,2.772588722239781,20.0,0,3.0,3850000,1.0,3.8066624897703196,0.0
3731,1,1,3.6713687258425525,3,2.1972245773362196,3.1354942159291497,30.0,0,9.0,3850000,1.0,3.8501476017100584,0.0
3733,1,1,3.194278998415675,3,2.1972245773362196,2.772588722239781,15.0,0,3.0,3868800,1.0,3.616308761279101,1.0
3735,1,1,3.2937709856778983,10,2.2407096892759584,2.7536607123542622,15.0,1,17.0,3869775,1.0,3.681351187693145,0.0
3739,0,1,3.063757257146707,4,1.1939224684724346,2.681021528714291,14.0,1,24.0,3883600,1.0,3.2809112157876537,0.0
3741,0,1,3.212268343984728,8,1.7047480922384253,2.8678989020441064,5.0,1,18.0,3888150,1.0,3.5409593240373143,0.0
3743,1,0,3.0327067429110466,8,2.0014800002101243,2.785011242238338,20.0,1,17.0,3890200,1.0,3.6027767550605247,0.0
3744,1,1,2.8329917578804364,7,1.9459101490553132,2.995732273553991,10.0,0,9.0,3900000,1.0,3.4339872044851463,0.0
3745,1,0,3.278667524342363,4,2.2512917986064953,2.995732273553991,10.0,0,17.0,3900000,1.0,3.7376696182833684,0.0
3747,1,0,3.0327067429110466,14,2.0014800002101243,2.785011242238338,20.0,1,17.0,3911400,1.0,3.6082115510464816,0.0
3753,1,1,1.748479993328262,3,1.9459101490553132,4.127134385045092,8.0,0,7.0,18000000,4.0,4.465908118654584,1.0
3757,1,1,3.3364325107209947,11,2.174751721484161,2.9496883350525844,10.0,1,22.0,3935000,1.0,3.7727609380946383,0.0
3758,1,0,3.688192897524845,3,2.3608540011180215,3.493472657771326,30.0,1,4.0,3936000,2.0,4.183575695950044,0.0
3772,1,1,3.337991716930944,11,2.1972245773362196,2.772588722239781,7.0,0,22.0,4000000,1.0,3.4011973816621555,0.0
3774,1,1,3.194278998415675,3,2.2300144001592104,2.8507065015037334,15.0,0,3.0,4004000,1.0,3.6506582412937387,1.0
3777,1,1,2.981168673034344,9,2.5416019934645457,2.8273136219290276,1.0,1,25.0,4026360,1.0,3.629660094453965,1.0
3778,1,1,2.981168673034344,15,2.9391619220655967,2.4932054526026954,1.0,1,25.0,4035600,1.0,3.58351893845611,1.0
3780,1,1,3.3663458394230257,17,2.379546134130174,3.414442608412176,22.0,1,18.0,4860240,2.0,4.144720769547168,0.0
3781,1,1,1.5669949052957723,4,2.302585092994046,4.04305126783455,12.0,0,7.0,18500000,3.0,4.382026634673881,1.0
3782,1,1,2.61720495037502,11,3.091042453358316,4.174387269895637,2.0,0,12.0,26500000,4.0,4.6443908991413725,1.0
3784,1,0,3.0256231373456375,5,2.0149030205422647,2.9444389791664403,15.0,0,17.0,4042500,1.0,3.6506582412937387,0.0
3787,1,1,3.2805645048908962,2,2.1972245773362196,3.091042453358316,20.0,1,17.0,4050000,1.0,3.784189633918261,0.0
3788,1,1,2.5689212773532533,22,1.3862943611198906,3.091042453358316,24.0,1,25.0,4050000,0.846767567153756,3.4657359027997265,1.0
3794,1,1,2.981168673034344,2,2.4423470353692043,2.954910279033736,1.0,1,25.0,4083360,1.0,3.6270040503958487,1.0
3796,0,1,3.5468291840240607,1,2.653241964607215,3.332204510175204,20.0,1,3.0,4100000,2.0,3.912023005428146,0.0
3797,1,0,3.976336991592092,4,1.8718021769015913,3.4011973816621555,40.0,0,5.0,4100000,2.0,3.784189633918261,0.0
3798,1,1,3.2829144402386445,4,2.0794415416798357,2.8903717578961645,10.0,0,14.0,4100000,1.0,3.520460802488973,0.0
3799,1,1,3.3469066090650315,4,2.341805806147327,3.414442608412176,15.0,1,5.0,4100000,2.0,3.983413001514819,0.0
3801,1,0,3.02518081233647,7,2.0014800002101243,2.9496883350525844,20.0,1,17.0,4106000,1.0,3.6506582412937387,0.0
3805,1,0,3.02518081233647,11,1.9878743481543455,2.9391619220655967,20.0,1,17.0,4112800,1.0,3.6584202466292277,0.0
3807,1,0,3.006283369942496,14,2.1972245773362196,2.9444389791664403,10.0,1,25.0,4127000,1.0,3.676300671907076,0.0
3808,1,1,1.6735916758014926,24,2.302585092994046,4.382026634673881,5.0,0,30.0,32000000,3.0,4.627909672957581,1.0
3809,1,0,2.9752651966627033,10,2.5572273113676265,3.758871825933971,10.0,0,17.0,8300000,3.0,4.33204826486764,0.0
3811,1,1,3.194278998415675,3,2.1972245773362196,2.772588722239781,15.0,0,3.0,4140864,1.0,3.676300671907076,1.0
3812,1,1,3.3364325107209947,19,2.272125885509337,2.8213788864092133,10.0,0,22.0,4142000,1.0,3.7062280924485496,0.0
3813,1,1,3.3628951334104515,4,2.501435951739211,3.5553480614894135,15.0,0,25.0,4150000,1.0,3.8649313978942956,0.0
3814,1,0,3.362073749515278,3,2.8903717578961645,2.70805020110221,20.0,0,3.0,4150000,1.0,3.696351468952637,0.0
3815,1,0,3.362073749515278,3,2.4849066497880004,2.995732273553991,20.0,0,3.0,4150000,2.0,3.7727609380946383,0.0
3816,1,0,3.0256276593403664,3,2.302585092994046,2.9444389791664403,20.0,1,17.0,4154000,1.0,3.6888794541139363,0.0
3822,1,0,3.006283369942496,21,2.1972245773362196,2.9391619220655967,20.0,1,25.0,4187000,1.0,3.676300671907076,0.0
3824,1,1,3.338808577181974,5,3.295836866004329,4.189654742026425,15.0,1,5.0,4188300,4.0,4.763028270603671,0.0
3826,1,0,3.4375781633036766,15,2.0794415416798357,2.772588722239781,15.0,0,17.0,4200000,1.0,3.5263605246161616,0.0
3827,1,1,3.0624504652651687,5,2.0149030205422647,2.8622008809294686,15.0,0,24.0,4200000,2.0,3.55820113047182,0.0
3829,1,0,3.006283369942496,11,2.1972245773362196,2.9391619220655967,20.0,1,25.0,4212000,1.0,3.676300671907076,1.0
3831,1,1,3.194278998415675,3,2.1972245773362196,2.772588722239781,15.0,0,3.0,4217241,1.0,3.6788291182604347,1.0
3832,1,1,3.1859179433172766,3,2.1972245773362196,2.772588722239781,15.0,1,3.0,4217241,1.0,3.6788291182604347,1.0
3833,1,1,3.3364325107209947,3,2.272125885509337,2.8390784635086144,10.0,0,22.0,4223000,1.0,3.708682081410116,0.0
3837,0,1,3.1087660801096604,9,1.6094379124341003,2.995732273553991,15.0,0,25.0,5450000,1.0,3.4965075614664802,0.0
3840,1,1,3.194278998415675,3,2.1972245773362196,2.772588722239781,15.0,0,3.0,4235212,1.0,3.6988297849671046,1.0
3841,1,1,3.1859179433172766,3,2.1972245773362196,2.772588722239781,15.0,1,3.0,4235212,1.0,3.6988297849671046,1.0
3843,1,0,3.015474957853622,16,2.0149030205422647,2.9391619220655967,20.0,0,17.0,4237500,1.0,3.624340932976365,0.0
3844,1,1,3.2805645048908962,4,2.0918640616783932,3.879499813722586,15.0,1,17.0,4238250,1.0,4.034240638152395,0.0
3845,0,1,3.063757257146707,24,1.3862943611198906,2.89591193827178,14.0,1,24.0,4239000,2.0,3.4468078929142076,0.0
3847,1,0,3.0256276593403664,15,2.312535423847214,2.9391619220655967,25.0,1,17.0,4240000,1.0,3.6888794541139363,0.0
3848,1,1,2.811114358181578,6,1.791759469228055,2.995732273553991,7.0,1,9.0,4240266,1.0,3.427514689979529,0.0
3849,1,1,2.981168673034344,1,2.5416019934645457,2.8273136219290276,1.0,1,25.0,4247880,1.0,3.6609942506244004,1.0
3851,1,1,3.1716116479857313,2,2.4849066497880004,2.9444389791664403,15.0,1,3.0,4250000,1.0,3.4965075614664802,1.0
3853,1,1,3.1158157127901176,13,1.791759469228055,2.8903717578961645,15.0,0,25.0,4250000,1.0,3.4657359027997265,1.0
3854,1,0,2.378539441896314,1,1.791759469228055,2.9444389791664403,29.0,0,9.0,4250000,1.0,3.4965075614664802,1.0
3856,1,1,3.194278998415675,3,2.1972245773362196,2.833213344056216,15.0,0,3.0,4262400,1.0,3.6109179126442243,1.0
3857,1,1,3.1859179433172766,3,2.1972245773362196,2.833213344056216,15.0,1,3.0,4262400,1.0,3.6109179126442243,1.0
3858,1,0,3.015474957853622,16,1.9315214116032138,2.9391619220655967,20.0,0,17.0,4262500,1.0,3.624340932976365,0.0
3859,0,1,3.212268343984728,18,2.0794415416798357,2.747270914255491,5.0,1,18.0,4262720,1.0,3.543853682063679,0.0
3863,1,0,2.8249278682590675,7,2.1400661634962708,2.9444389791664403,13.0,0,16.0,4280000,1.0,3.6216707044204863,0.0
3864,1,1,1.6735916758014926,18,2.995732273553991,5.0106352940962555,8.0,0,30.0,65900000,4.0,5.286750730176571,1.0
3865,1,0,2.6333820072047796,5,2.302585092994046,3.5263605246161616,24.0,0,20.0,8700000,2.0,4.0943445622221,1.0
3866,1,0,2.200908556449225,7,2.4849066497880004,2.8903717578961645,8.0,0,16.0,8300000,1.0,3.8501476017100584,1.0
3868,1,1,2.981168673034344,6,2.5877640352277083,2.995732273553991,1.0,1,25.0,4280400,1.0,3.713572066704308,1.0
3872,1,1,3.430185227011412,9,1.62924053973028,3.2733640101522705,25.0,1,12.0,4295800,2.0,3.8522730010223722,0.0
3873,1,1,2.981168673034344,1,2.9391619220655967,2.4932054526026954,1.0,1,25.0,4297800,1.0,3.6635616461296463,1.0
3874,1,0,3.0328090631602436,20,2.1972245773362196,2.9444389791664403,15.0,1,25.0,4298400,1.0,3.6838669122903918,0.0
3875,1,1,3.375476589276003,16,2.4849066497880004,2.772588722239781,20.0,1,25.0,4300000,1.0,3.8066624897703196,0.0
3876,1,0,3.4371971908735435,8,2.2300144001592104,2.70805020110221,14.0,0,16.0,4300000,1.0,3.5751506887855933,0.0
3877,1,0,3.0250811358034935,2,1.8718021769015913,3.054001181677967,15.0,0,9.0,4300000,1.0,3.5553480614894135,0.0
3880,1,1,3.3364325107209947,19,2.322387720290225,2.797281334830153,10.0,0,19.0,4300000,1.0,3.6000482404073204,0.0
3881,1,1,3.3345773141630826,19,2.322387720290225,2.797281334830153,10.0,1,19.0,4300000,1.0,3.6000482404073204,0.0
3882,1,1,3.1859179433172766,1,2.1400661634962708,2.772588722239781,15.0,1,3.0,4300000,1.0,3.55820113047182,1.0
3883,0,0,2.529528641452275,4,1.9459101490553132,2.8903717578961645,7.0,0,9.0,4300000,1.0,3.4965075614664802,0.0
3884,1,0,2.6197348067121355,4,2.0794415416798357,2.995732273553991,5.0,0,17.0,4300000,1.0,3.629660094453965,0.0
3885,1,0,3.436499680397408,17,2.0794415416798357,2.772588722239781,20.0,0,17.0,4300000,1.0,3.5263605246161616,0.0
3888,0,1,3.212268343984728,15,2.163323025660538,2.8735646395797834,5.0,1,18.0,4309740,1.0,3.5467396869528134,0.0
3890,0,1,3.212268343984728,14,2.9496883350525844,2.6390573296152584,5.0,1,18.0,4310390,1.0,3.7909846770510898,0.0
3893,0,1,1.6735916758014926,12,2.995732273553991,3.6888794541139363,5.0,0,30.0,25000000,2.0,4.248495242049359,0.0
3894,1,1,1.7007338437608128,8,2.4849066497880004,4.07753744390572,20.0,0,17.0,21000000,3.0,4.543294782270004,1.0
3895,1,0,3.02518081233647,9,2.302585092994046,2.9444389791664403,15.0,1,17.0,4320000,1.0,3.6888794541139363,0.0
3896,0,1,3.212268343984728,9,1.9740810260220096,3.332204510175204,5.0,1,18.0,4321930,2.0,3.7773481021015445,0.0
3897,1,1,2.586920886550083,6,2.1162555148025524,2.5649493574615367,4.0,1,18.0,4324950,1.0,3.449987545831587,0.0
3898,1,0,3.0227950603638734,14,2.0794415416798357,2.9391619220655967,20.0,0,17.0,4327900,1.0,3.6454498961866,0.0
3901,1,1,3.2937709856778983,4,2.617395832834079,2.8449093838194073,15.0,1,17.0,4329015,1.0,3.8133070324889884,0.0
3906,1,1,2.39304594208186,4,1.6863989535702288,2.928523523860541,10.0,0,5.0,4350000,1.0,3.4965075614664802,1.0
