,Bal,Brick,Dist,District,Floor,Kitsp,Link,Livesp,Metrdist,N,New,Nfloor,Price,Rooms,Tel,Totsp,Walk
6604,1,0,12.30682758960394,7,3,12.0,http://www.cian.ru/sale/flat/49633212/,33.5,,6604,0,17.0,9500000,2,,63.4,
6605,1,0,14.0308977188959,7,11,10.9,http://www.cian.ru/sale/flat/151516722/,30.0,20.0,6605,1,24.0,9543200,2,,60.4,0.0
6606,1,1,7.050256206357749,7,11,20.0,http://www.cian.ru/sale/flat/150831207/,35.0,,6606,0,21.0,9550000,1,0.0,55.0,
6607,1,1,7.050256206357749,7,10,21.0,http://www.cian.ru/sale/flat/151892365/,50.0,10.0,6607,0,19.0,9550000,1,0.0,55.0,1.0
6608,1,1,16.35455238390553,7,2,,http://www.cian.ru/sale/flat/152163512/,,15.0,6608,0,4.0,53365000,3,0.0,146.5,1.0
6609,0,1,12.716017942121095,7,21,,http://www.cian.ru/sale/flat/17931154/,,9.0,6609,0,35.0,43226050,4,1.0,167.8,1.0
6610,1,1,16.35455238390553,7,1,18.4,http://www.cian.ru/sale/flat/152204256/,37.5,15.0,6610,0,8.0,26198980,2,0.0,80.6,1.0
6611,1,0,14.047175558687679,7,11,,http://www.cian.ru/sale/flat/152200817/,,4.0,6611,1,23.0,9553450,2,,60.9,0.0
6612,1,0,7.023259464793196,7,27,,http://www.cian.ru/sale/flat/151638498/,,13.0,6612,1,,9566500,1,,36.1,1.0
6613,1,1,12.88231184807051,7,7,10.6,http://www.cian.ru/sale/flat/151524155/,32.3,10.0,6613,1,10.0,9566900,2,,60.6,0.0
6614,1,0,12.338532469244393,7,4,12.0,http://www.cian.ru/sale/flat/150237613/,40.0,9.0,6614,0,19.0,9598001,2,0.0,67.7,0.0
6615,1,0,17.406221605743436,7,6,10.0,http://www.cian.ru/sale/flat/151964358/,51.0,15.0,6615,1,17.0,9600000,3,,85.0,0.0
6616,1,1,14.037084398931215,7,10,10.0,http://www.cian.ru/sale/flat/151863173/,32.5,10.0,6616,0,17.0,9600000,2,0.0,60.0,0.0
6617,1,1,7.807760141680344,7,4,6.0,http://www.cian.ru/sale/flat/149382747/,30.0,7.0,6617,0,8.0,9600000,2,0.0,44.8,1.0
6618,1,0,14.0308977188959,7,16,10.9,http://www.cian.ru/sale/flat/151516712/,30.0,20.0,6618,1,24.0,9606400,2,,60.8,0.0
6619,0,0,7.87584202394713,7,2,,http://www.cian.ru/sale/flat/152187368/,,5.0,6619,1,28.0,9627900,1,,47.9,0.0
6620,1,1,7.824410897947852,7,2,6.0,http://www.cian.ru/sale/flat/149354580/,41.3,7.0,6620,0,5.0,9630000,3,1.0,57.1,1.0
6621,1,1,9.48709526001253,7,17,11.5,http://www.cian.ru/sale/flat/47881114/,20.0,,6621,0,23.0,9650000,1,0.0,46.2,
6622,1,0,7.023259464793196,7,6,,http://www.cian.ru/sale/flat/151638533/,,13.0,6622,1,,9652500,1,,49.5,1.0
6623,1,1,12.88231184807051,7,10,10.5,http://www.cian.ru/sale/flat/151524180/,32.3,10.0,6623,1,10.0,9661050,2,,61.3,0.0
6624,1,0,14.0308977188959,7,17,10.9,http://www.cian.ru/sale/flat/151516569/,29.9,20.0,6624,1,23.0,9663350,2,,61.6,0.0
6625,1,0,14.0308977188959,7,22,10.9,http://www.cian.ru/sale/flat/151516656/,30.0,20.0,6625,1,24.0,9669600,2,,61.2,0.0
6626,0,0,11.48838791368348,7,8,,http://www.cian.ru/sale/flat/150759652/,,10.0,6626,1,22.0,9672000,1,,40.3,0.0
6627,1,0,7.023259464793196,7,28,,http://www.cian.ru/sale/flat/151638501/,,13.0,6627,1,,9693000,1,,35.9,1.0
6628,1,0,12.425332370079026,7,17,12.1,http://www.cian.ru/sale/flat/150049309/,33.3,15.0,6628,0,17.0,9700000,2,0.0,60.3,0.0
6629,1,1,11.894227117876643,7,4,6.0,http://www.cian.ru/sale/flat/151266926/,40.6,15.0,6629,0,9.0,9700000,3,,57.0,1.0
6630,1,0,8.777297559049972,7,8,8.5,http://www.cian.ru/sale/flat/147995437/,31.9,,6630,0,16.0,9700000,2,1.0,55.1,
6631,1,0,13.544564107936148,7,2,8.3,http://www.cian.ru/sale/flat/151654882/,32.0,5.0,6631,0,16.0,9700000,2,1.0,55.0,1.0
6632,1,0,14.0308977188959,7,18,10.9,http://www.cian.ru/sale/flat/151516704/,30.0,20.0,6632,1,24.0,9701200,2,,61.4,0.0
6633,1,0,14.0308977188959,7,20,10.9,http://www.cian.ru/sale/flat/151516660/,30.0,20.0,6633,1,24.0,9717000,2,,61.5,0.0
6634,1,0,13.57810721208416,7,12,10.1,http://www.cian.ru/sale/flat/151073581/,44.8,10.0,6634,0,14.0,9750000,3,1.0,64.0,0.0
6635,1,0,7.591754453912687,7,1,8.0,http://www.cian.ru/sale/flat/149752499/,32.0,15.0,6635,0,9.0,9790000,2,,52.0,0.0
6636,1,1,8.416229893144708,7,18,26.0,http://www.cian.ru/sale/flat/46909692/,34.0,5.0,6636,1,39.0,34777889,1,,60.0,0.0
6637,1,1,16.35455238390553,7,1,,http://www.cian.ru/sale/flat/152163536/,,9.0,6637,0,4.0,43180000,3,0.0,115.7,0.0
6638,1,0,20.07505756974022,7,13,9.3,http://www.cian.ru/sale/flat/151933870/,32.0,,6638,0,17.0,7500000,2,1.0,54.0,
6639,1,0,14.27877177950012,7,5,9.0,http://www.cian.ru/sale/flat/149687643/,32.0,15.0,6639,0,17.0,9800000,2,,54.0,1.0
6640,1,0,7.275979667023972,7,6,8.0,http://www.cian.ru/sale/flat/150013850/,19.0,10.0,6640,0,16.0,9800000,1,1.0,39.5,1.0
6641,1,1,12.88231184807051,7,22,11.2,http://www.cian.ru/sale/flat/151524377/,28.9,10.0,6641,1,23.0,9843180,2,,56.6,0.0
6642,0,1,11.56554035530322,7,2,8.0,http://www.cian.ru/sale/flat/145497444/,35.0,12.0,6642,0,5.0,9850000,2,1.0,61.4,1.0
6643,0,1,12.727389208990445,7,8,,http://www.cian.ru/sale/flat/151850966/,24.6,10.0,6643,1,18.0,9877800,2,,60.6,0.0
6644,1,0,17.301872136714646,7,17,14.0,http://www.cian.ru/sale/flat/150384296/,43.0,,6644,0,17.0,9900000,2,,67.0,
6645,1,0,13.224658969719892,7,18,9.0,http://www.cian.ru/sale/flat/150441469/,19.0,10.0,6645,0,23.0,9900000,1,,38.0,1.0
6646,1,1,13.153374108043948,7,5,8.0,http://www.cian.ru/sale/flat/43501733/,53.0,10.0,6646,0,5.0,9900000,3,1.0,73.1,0.0
6647,1,0,7.023259464793196,7,28,,http://www.cian.ru/sale/flat/151638500/,,13.0,6647,1,,9900000,1,,36.0,1.0
6648,1,1,13.164085097353315,7,6,,http://www.cian.ru/sale/flat/149738779/,29.0,10.0,6648,1,7.0,9944811,2,,50.0,0.0
6649,1,0,7.591754453912687,7,2,9.0,http://www.cian.ru/sale/flat/149907391/,32.0,15.0,6649,0,9.0,9950000,2,1.0,57.0,1.0
6650,1,1,13.164085097353315,7,2,,http://www.cian.ru/sale/flat/149738713/,33.0,10.0,6650,1,7.0,9962571,2,,53.0,0.0
6651,0,0,7.87584202394713,7,20,,http://www.cian.ru/sale/flat/152187679/,,5.0,6651,1,28.0,9967272,студиявЖК«MatchPoint(МатчПоинт)»,,30.0,0.0
6652,1,0,14.31642827213406,7,17,8.0,http://www.cian.ru/sale/flat/151574522/,32.6,10.0,6652,0,17.0,9990000,2,1.0,54.6,0.0
6653,1,0,13.756444494008967,7,6,9.0,http://www.cian.ru/sale/flat/149541915/,,10.0,6653,0,14.0,9990000,3,1.0,63.0,0.0
6654,1,1,7.1320866115429595,7,3,12.0,http://www.cian.ru/sale/flat/152157279/,20.0,,6654,1,21.0,9990000,студиявЖК«ФилиГрад»,,47.1,
6655,1,0,5.7492812658333605,7,5,7.0,http://www.cian.ru/sale/flat/151998887/,30.0,25.0,6655,0,12.0,9999999,2,,48.0,1.0
6656,1,0,17.69317046414061,7,11,13.0,http://www.cian.ru/sale/flat/150480283/,33.0,10.0,6656,0,17.0,10000000,2,1.0,60.0,0.0
6657,1,0,13.414345322961339,7,15,9.0,http://www.cian.ru/sale/flat/152122973/,33.0,17.0,6657,0,17.0,10000000,2,0.0,54.0,1.0
6658,1,0,10.131864145007702,7,9,11.1,http://www.cian.ru/sale/flat/149579024/,28.0,10.0,6658,0,16.0,10000000,2,1.0,54.2,0.0
6659,1,0,12.784958335454544,7,5,8.0,http://www.cian.ru/sale/flat/149054374/,38.0,15.0,6659,0,5.0,10000000,2,0.0,64.0,1.0
6660,1,1,12.888611446016851,7,17,,http://www.cian.ru/sale/flat/151670560/,100.0,4.0,6660,1,21.0,10000000,свободнаяпланировкавЖК«АкадемПалас»,,118.0,1.0
6661,1,0,12.062747696031309,7,10,14.0,http://www.cian.ru/sale/flat/152024819/,18.0,,6661,0,25.0,10000000,1,0.0,44.0,
6662,1,0,7.023259464793196,7,25,,http://www.cian.ru/sale/flat/151638220/,,13.0,6662,1,,10020500,1,,40.9,1.0
6663,0,0,7.87584202394713,7,4,,http://www.cian.ru/sale/flat/152187400/,,5.0,6663,1,28.0,10028073,1,,47.7,0.0
6664,1,1,14.536080513163107,7,5,35.0,http://www.cian.ru/sale/flat/151570308/,120.0,2.0,6664,0,12.0,62500000,4,,170.0,0.0
6665,1,1,8.223968474403682,7,8,17.0,http://www.cian.ru/sale/flat/30322774/,158.0,4.0,6665,0,16.0,142275456,4,,192.0,0.0
6666,1,1,13.489961140315208,7,8,20.0,http://www.cian.ru/sale/flat/136978451/,80.0,3.0,6666,0,16.0,40500000,3,,131.0,1.0
6667,0,0,7.87584202394713,7,12,,http://www.cian.ru/sale/flat/152187986/,,5.0,6667,1,28.0,10031337,студиявЖК«MatchPoint(МатчПоинт)»,,35.6,0.0
6668,1,0,7.023259464793196,7,2,,http://www.cian.ru/sale/flat/151638295/,,13.0,6668,1,,10065500,1,,49.1,1.0
6669,1,1,12.88231184807051,7,15,11.2,http://www.cian.ru/sale/flat/151523951/,28.9,10.0,6669,1,23.0,10076814,2,,56.6,0.0
6670,0,0,13.352986265287056,7,15,9.0,http://www.cian.ru/sale/flat/150146262/,19.0,5.0,6670,0,17.0,10090000,1,0.0,38.0,1.0
6671,1,0,12.729646557403381,7,1,7.8,http://www.cian.ru/sale/flat/143263054/,34.8,8.0,6671,0,16.0,10100000,3,1.0,54.4,1.0
6672,1,0,14.010301762096304,7,8,8.5,http://www.cian.ru/sale/flat/150497086/,35.0,,6672,0,24.0,10100000,2,1.0,58.0,
6673,1,1,14.273276413493326,7,13,12.0,http://www.cian.ru/sale/flat/49456484/,34.0,5.0,6673,0,14.0,10100000,2,0.0,60.0,0.0
6674,0,0,7.87584202394713,7,17,,http://www.cian.ru/sale/flat/152187646/,,5.0,6674,1,28.0,10118336,студиявЖК«MatchPoint(МатчПоинт)»,,33.9,0.0
6675,0,0,14.743808320457836,7,13,7.0,http://www.cian.ru/sale/flat/147726737/,52.0,5.0,6675,0,16.0,10150000,4,0.0,75.0,0.0
6676,1,0,11.009670726299351,7,4,6.5,http://www.cian.ru/sale/flat/150780992/,29.2,10.0,6676,0,12.0,10150000,2,1.0,45.0,1.0
6677,1,1,12.88231184807051,7,4,10.4,http://www.cian.ru/sale/flat/151524204/,29.9,10.0,6677,1,10.0,10166850,2,,66.5,0.0
6678,1,0,9.831273735891843,7,16,10.0,http://www.cian.ru/sale/flat/151195929/,20.0,5.0,6678,0,24.0,10200000,1,0.0,45.0,1.0
6679,1,0,20.89951017483589,7,14,11.0,http://www.cian.ru/sale/flat/150805013/,47.0,,6679,0,17.0,10200000,3,,77.0,
6680,1,0,9.831273735891843,7,16,10.0,http://www.cian.ru/sale/flat/149264974/,20.0,2.0,6680,0,24.0,10200000,1,0.0,45.0,1.0
6681,1,0,7.023259464793196,7,4,,http://www.cian.ru/sale/flat/151638540/,,13.0,6681,1,,10222000,1,,53.8,1.0
6682,1,1,12.88231184807051,7,3,10.7,http://www.cian.ru/sale/flat/151523680/,34.6,10.0,6682,1,22.0,10223931,2,,64.7,0.0
6683,1,1,12.88231184807051,7,11,12.2,http://www.cian.ru/sale/flat/151524524/,31.8,10.0,6683,1,23.0,10239900,2,,63.8,0.0
6684,1,1,8.211193082325055,7,11,13.0,http://www.cian.ru/sale/flat/28688392/,25.0,11.0,6684,1,22.0,10252000,1,,46.6,1.0
6685,1,0,11.447283802390148,7,11,11.5,http://www.cian.ru/sale/flat/150759293/,,10.0,6685,1,23.0,10253160,1,,45.0,0.0
6686,1,0,7.023259464793196,7,17,,http://www.cian.ru/sale/flat/151638351/,,13.0,6686,1,,10255500,1,,38.7,1.0
6687,1,1,12.88231184807051,7,20,10.5,http://www.cian.ru/sale/flat/151524396/,30.4,10.0,6687,1,23.0,10270650,2,,59.5,0.0
6688,1,1,12.88231184807051,7,11,11.4,http://www.cian.ru/sale/flat/151524523/,32.9,10.0,6688,1,23.0,10287750,2,,62.4,0.0
6689,1,0,11.56406480033053,7,15,8.0,http://www.cian.ru/sale/flat/149796956/,45.4,25.0,6689,0,16.0,10290000,3,0.0,66.0,1.0
6690,1,0,8.748780792978984,7,9,8.4,http://www.cian.ru/sale/flat/151423978/,30.3,5.0,6690,0,17.0,10300000,2,1.0,53.0,0.0
6691,1,0,14.081516276374694,7,5,9.0,http://www.cian.ru/sale/flat/152009949/,32.0,9.0,6691,0,17.0,10300000,2,0.0,54.0,1.0
6692,1,1,8.891213036690177,7,4,30.0,http://www.cian.ru/sale/flat/151570377/,127.0,5.0,6692,0,18.0,73000000,4,,170.0,0.0
6693,1,0,13.41434737130527,7,6,7.0,http://www.cian.ru/sale/flat/151145106/,19.0,10.0,6693,0,9.0,4700000,1,1.0,33.0,0.0
6694,1,1,16.35455238390553,7,4,10.1,http://www.cian.ru/sale/flat/152204265/,96.3,15.0,6694,0,4.0,52328150,3,0.0,167.3,1.0
6695,1,1,12.528088092087813,7,4,9.0,http://www.cian.ru/sale/flat/6490213/,33.0,13.0,6695,0,5.0,10300000,2,0.0,56.8,1.0
6696,1,0,13.197501741889006,7,15,7.0,http://www.cian.ru/sale/flat/149825951/,18.0,2.0,6696,0,17.0,10300000,1,0.0,37.0,1.0
6697,1,0,13.542872033136153,7,6,8.4,http://www.cian.ru/sale/flat/9071676/,39.0,14.0,6697,0,12.0,10300000,3,1.0,64.0,1.0
6698,0,0,7.87584202394713,7,6,,http://www.cian.ru/sale/flat/152187448/,,5.0,6698,1,28.0,10319498,1,,48.0,0.0
6699,1,1,12.88231184807051,7,23,11.1,http://www.cian.ru/sale/flat/151524365/,31.7,10.0,6699,1,23.0,10324410,2,,58.3,0.0
6700,1,0,7.023259464793196,7,25,,http://www.cian.ru/sale/flat/151638217/,,13.0,6700,1,,10325000,1,,41.3,1.0
6701,1,1,12.88231184807051,7,3,9.8,http://www.cian.ru/sale/flat/151523833/,33.6,10.0,6701,1,13.0,10369318,2,,61.7,0.0
6702,1,0,14.015797438151257,7,6,12.0,http://www.cian.ru/sale/flat/149202422/,41.0,10.0,6702,0,17.0,10400000,2,,70.0,0.0
6703,1,0,7.023259464793196,7,25,,http://www.cian.ru/sale/flat/151638223/,,13.0,6703,1,,10400000,1,,40.0,1.0
6704,1,1,9.215251569552745,7,12,9.6,http://www.cian.ru/sale/flat/149544573/,17.0,15.0,6704,0,22.0,10400000,1,1.0,39.0,1.0
6705,1,0,19.486286470667313,7,9,13.0,http://www.cian.ru/sale/flat/151607169/,45.0,25.0,6705,0,14.0,10490000,3,1.0,80.0,0.0
6706,1,0,7.2139472662449515,7,1,8.8,http://www.cian.ru/sale/flat/152207758/,30.3,14.0,6706,0,12.0,10500000,2,1.0,52.5,1.0
6707,1,0,12.962504737461263,7,2,8.0,http://www.cian.ru/sale/flat/151726940/,38.0,15.0,6707,0,9.0,10500000,3,,66.0,0.0
6708,1,0,10.638966294641206,7,15,8.5,http://www.cian.ru/sale/flat/152101955/,31.0,7.0,6708,0,17.0,10500000,2,1.0,52.0,0.0
6709,1,1,7.322296877073212,7,5,9.0,http://www.cian.ru/sale/flat/9855811/,49.0,10.0,6709,0,5.0,10500000,3,0.0,70.0,1.0
6710,1,0,12.341994640159857,7,2,10.0,http://www.cian.ru/sale/flat/151436793/,32.0,7.0,6710,0,16.0,10500000,2,,56.0,1.0
6711,1,0,8.331335855437004,7,1,10.4,http://www.cian.ru/sale/flat/147883943/,32.2,5.0,6711,0,12.0,10500000,2,1.0,56.6,1.0
6712,1,1,8.230685268167747,7,1,6.0,http://www.cian.ru/sale/flat/44006440/,32.0,20.0,6712,0,5.0,10500000,2,1.0,45.0,1.0
6713,1,1,7.322296877073212,7,5,8.0,http://www.cian.ru/sale/flat/150796519/,49.0,16.0,6713,0,5.0,10500000,3,,70.0,1.0
6714,1,0,10.768423765894447,7,9,7.0,http://www.cian.ru/sale/flat/152016414/,,10.0,6714,0,9.0,10500000,3,0.0,62.0,1.0
6715,1,0,9.716750870107628,7,8,10.0,http://www.cian.ru/sale/flat/148623681/,18.0,5.0,6715,0,17.0,10500000,1,1.0,37.0,1.0
6716,1,0,11.430116884509152,7,6,7.0,http://www.cian.ru/sale/flat/151180701/,47.0,5.0,6716,0,9.0,10500000,3,0.0,60.0,1.0
6717,1,0,13.376748118239622,7,8,10.0,http://www.cian.ru/sale/flat/151924612/,29.5,15.0,6717,0,14.0,10500000,2,1.0,55.2,0.0
6718,1,0,12.384347395528863,7,13,10.0,http://www.cian.ru/sale/flat/149298133/,28.0,,6718,0,25.0,10500000,2,,52.0,
6719,0,1,12.552905406596116,7,3,6.8,http://www.cian.ru/sale/flat/151916447/,33.3,5.0,6719,1,26.0,10517320,2,,45.1,1.0
6720,1,1,9.453651629285524,8,15,,http://www.cian.ru/sale/flat/151929681/,17.5,10.0,6720,0,23.0,4573000,1,0.0,26.9,1.0
6721,1,0,12.882449228894039,8,2,40.0,http://www.cian.ru/sale/flat/149890542/,150.0,15.0,6721,0,6.0,117266098,4,,194.0,0.0
6722,1,1,14.483568506794269,8,8,10.0,http://www.cian.ru/sale/flat/151415521/,19.0,15.0,6722,1,23.0,9972847,1,,38.0,1.0
6723,1,0,20.09673749956444,8,2,3.0,http://www.cian.ru/sale/flat/152143401/,17.0,15.0,6723,0,4.0,2490000,студия,,20.0,1.0
6724,1,1,10.217616559731539,8,4,3.0,http://www.cian.ru/sale/flat/151825967/,10.0,31.0,6724,0,5.0,2900000,1,0.0,16.0,1.0
6725,1,1,23.54029102073732,8,6,,http://www.cian.ru/sale/flat/152103863/,,20.0,6725,1,12.0,3302559,1,,35.0,1.0
6726,1,1,23.51739594932388,8,10,,http://www.cian.ru/sale/flat/152103560/,,20.0,6726,1,15.0,3310465,1,,34.0,1.0
6727,1,1,23.572441948776685,8,2,,http://www.cian.ru/sale/flat/152104082/,,20.0,6727,1,15.0,3328313,1,,38.0,1.0
6728,1,1,23.54029102073732,8,2,,http://www.cian.ru/sale/flat/152103815/,,20.0,6728,1,12.0,3328313,1,,38.0,1.0
6729,1,1,10.217616559731539,8,3,3.0,http://www.cian.ru/sale/flat/151281232/,10.0,5.0,6729,0,5.0,3350000,1,,15.5,0.0
6730,1,1,23.51739594932388,8,2,,http://www.cian.ru/sale/flat/152103592/,,20.0,6730,1,15.0,3463676,1,,40.0,1.0
6731,1,1,23.51739594932388,8,9,,http://www.cian.ru/sale/flat/152103627/,,20.0,6731,1,15.0,3473221,1,,37.0,1.0
6732,1,0,16.405817948196347,8,2,5.2,http://www.cian.ru/sale/flat/152162397/,14.5,5.0,6732,0,9.0,3500000,1,1.0,30.2,1.0
6733,1,1,15.312835592136564,8,1,3.3,http://www.cian.ru/sale/flat/151239345/,13.0,3.0,6733,0,5.0,3550000,1,,18.0,1.0
6734,1,1,20.11154903517336,8,8,,http://www.cian.ru/sale/flat/152063650/,15.6,,6734,1,24.0,3632614,1,,26.3,
6735,1,1,23.572441948776685,8,2,,http://www.cian.ru/sale/flat/152104225/,,20.0,6735,1,15.0,3643553,1,,42.0,1.0
6736,1,1,23.54029102073732,8,2,,http://www.cian.ru/sale/flat/152103721/,,20.0,6736,1,12.0,3643553,1,,42.0,1.0
6737,1,1,23.572441948776685,8,4,,http://www.cian.ru/sale/flat/152104460/,,20.0,6737,1,15.0,3670771,1,,41.0,1.0
6738,1,1,23.51739594932388,8,10,,http://www.cian.ru/sale/flat/152103707/,,20.0,6738,1,15.0,3762349,1,,41.0,1.0
6739,1,0,20.11474721082514,8,2,5.0,http://www.cian.ru/sale/flat/152143321/,25.0,14.0,6739,0,4.0,3790000,1,,35.5,1.0
6740,1,1,23.51739594932388,8,3,,http://www.cian.ru/sale/flat/152104743/,,20.0,6740,1,15.0,4119813,2,,48.0,1.0
6741,1,0,19.544694863960594,8,2,,http://www.cian.ru/sale/flat/151117706/,,15.0,6741,1,25.0,4273228,1,,36.1,1.0
6742,1,0,15.347253833588772,8,5,4.0,http://www.cian.ru/sale/flat/150365537/,13.0,3.0,6742,0,5.0,4350000,1,,18.0,1.0
6743,1,0,19.544694863960594,8,2,,http://www.cian.ru/sale/flat/151118033/,,15.0,6743,1,25.0,4394561,1,,36.2,1.0
6744,1,0,19.544694863960594,8,7,,http://www.cian.ru/sale/flat/151117808/,,15.0,6744,1,25.0,4437884,1,,35.1,1.0
6745,1,0,19.544694863960594,8,12,,http://www.cian.ru/sale/flat/151117820/,,15.0,6745,1,25.0,4468229,1,,35.3,1.0
6746,1,1,17.099851419234128,8,3,7.0,http://www.cian.ru/sale/flat/150460923/,18.0,7.0,6746,0,4.0,4500000,1,,32.0,0.0
6747,1,1,20.160832730518287,8,1,5.0,http://www.cian.ru/sale/flat/152198300/,44.0,13.0,6747,0,4.0,4600000,3,,52.0,1.0
6748,1,1,18.683265306672464,8,23,12.0,http://www.cian.ru/sale/flat/152203562/,18.0,9.0,6748,1,25.0,7650000,1,,42.7,1.0
6749,1,0,15.147228030001376,8,8,10.5,http://www.cian.ru/sale/flat/150048517/,44.0,2.0,6749,0,22.0,19000000,3,1.0,83.0,1.0
6750,1,1,9.298805057473142,8,2,,http://www.cian.ru/sale/flat/47785082/,87.0,7.0,6750,1,8.0,24982920,3,,112.2,1.0
6751,1,1,14.440531086666484,8,1,5.1,http://www.cian.ru/sale/flat/152124853/,18.2,3.0,6751,0,5.0,4700000,1,1.0,33.0,1.0
6752,1,1,23.51739594932388,8,8,,http://www.cian.ru/sale/flat/152103552/,,20.0,6752,1,15.0,4716732,2,,56.0,1.0
6753,1,1,23.54029102073732,8,4,,http://www.cian.ru/sale/flat/152103736/,,20.0,6753,1,12.0,4784215,2,,58.0,1.0
6754,1,0,19.544694863960594,8,4,,http://www.cian.ru/sale/flat/151118085/,,15.0,6754,1,25.0,4785268,1,,40.4,1.0
6755,1,0,19.544694863960594,8,23,,http://www.cian.ru/sale/flat/151117840/,,15.0,6755,1,25.0,4797679,1,,39.9,1.0
6756,1,1,23.572441948776685,8,2,,http://www.cian.ru/sale/flat/152103941/,,20.0,6756,1,15.0,4798687,2,,61.0,1.0
6757,1,1,23.54029102073732,8,2,,http://www.cian.ru/sale/flat/152103816/,,20.0,6757,1,12.0,4798687,2,,61.0,1.0
6758,1,0,19.544694863960594,8,23,,http://www.cian.ru/sale/flat/151118119/,,15.0,6758,1,25.0,4820776,1,,40.7,1.0
6759,1,0,19.544694863960594,8,3,,http://www.cian.ru/sale/flat/151118420/,,15.0,6759,1,25.0,4837399,1,,40.2,1.0
6760,1,0,19.544694863960594,8,4,,http://www.cian.ru/sale/flat/151118237/,,15.0,6760,1,25.0,4839089,1,,40.2,1.0
6761,1,0,19.544694863960594,8,4,,http://www.cian.ru/sale/flat/151118336/,,15.0,6761,1,25.0,4853534,1,,40.3,1.0
6762,1,0,19.544694863960594,8,8,,http://www.cian.ru/sale/flat/151118093/,,15.0,6762,1,25.0,4865898,1,,40.4,1.0
6763,1,0,19.544694863960594,8,3,,http://www.cian.ru/sale/flat/151117849/,,15.0,6763,1,25.0,4873056,1,,40.2,1.0
6764,1,0,19.544694863960594,8,19,,http://www.cian.ru/sale/flat/151118278/,,15.0,6764,1,25.0,4904092,1,,40.7,1.0
6765,0,1,8.541971160894088,8,19,,http://www.cian.ru/sale/flat/151793312/,24.9,5.0,6765,1,22.0,4942650,1,,24.9,1.0
6766,1,0,19.544694863960594,8,3,,http://www.cian.ru/sale/flat/151118012/,,15.0,6766,1,25.0,4949063,1,,40.1,1.0
6767,1,0,16.773100042014182,8,2,7.0,http://www.cian.ru/sale/flat/151724886/,19.0,10.0,6767,0,9.0,4950000,1,0.0,33.0,1.0
6768,0,0,15.74809944976155,8,1,6.0,http://www.cian.ru/sale/flat/148791312/,20.0,3.0,6768,0,5.0,5000000,1,0.0,32.0,1.0
6769,1,0,19.544694863960594,8,13,,http://www.cian.ru/sale/flat/151118353/,,15.0,6769,1,25.0,5010505,1,,40.6,1.0
6770,1,0,19.544694863960594,8,7,,http://www.cian.ru/sale/flat/151117809/,,15.0,6770,1,25.0,5018223,1,,39.7,1.0
6771,1,1,9.447148456803944,8,7,6.5,http://www.cian.ru/sale/flat/151808918/,15.0,10.0,6771,1,23.0,5064300,1,,33.1,1.0
6772,1,1,19.544694863960594,8,21,,http://www.cian.ru/sale/flat/151118709/,,15.0,6772,1,24.0,5093778,1,,39.3,1.0
6773,1,1,9.812877900510763,8,1,7.0,http://www.cian.ru/sale/flat/152197411/,19.0,10.0,6773,0,5.0,5100000,1,1.0,34.0,1.0
6774,1,0,16.776609741456298,8,4,7.0,http://www.cian.ru/sale/flat/152054666/,21.0,4.0,6774,0,9.0,5150000,1,1.0,32.0,1.0
6775,1,0,8.530716607348923,8,5,6.0,http://www.cian.ru/sale/flat/144920336/,17.0,27.0,6775,0,5.0,5150000,1,0.0,33.0,1.0
6776,1,1,14.130662939765703,8,2,10.3,http://www.cian.ru/sale/flat/149309731/,17.0,5.0,6776,1,19.0,6805318,1,,40.8,1.0
6777,1,0,9.897264663977447,8,7,7.0,http://www.cian.ru/sale/flat/149042545/,21.0,14.0,6777,0,9.0,8200000,1,,35.0,1.0
6778,1,1,9.581203501211611,8,16,15.0,http://www.cian.ru/sale/flat/147628093/,55.0,5.0,6778,0,20.0,21000000,3,1.0,70.0,1.0
6779,1,0,19.544694863960594,8,10,,http://www.cian.ru/sale/flat/151117870/,,15.0,6779,1,25.0,5156362,1,,40.5,1.0
6780,1,1,19.544694863960594,8,17,,http://www.cian.ru/sale/flat/151118689/,,15.0,6780,1,24.0,5171545,1,,39.9,1.0
6781,1,0,16.49799438314758,8,1,7.0,http://www.cian.ru/sale/flat/151629840/,18.7,4.0,6781,0,9.0,5190000,1,1.0,33.0,1.0
6782,1,0,16.68948080353986,8,9,6.0,http://www.cian.ru/sale/flat/152194618/,14.0,4.0,6782,0,9.0,5200000,1,,30.0,1.0
6783,1,1,16.129208922384183,8,5,7.0,http://www.cian.ru/sale/flat/148191755/,20.0,17.0,6783,0,5.0,5200000,1,,33.0,1.0
6784,1,1,9.655035151800593,8,5,6.0,http://www.cian.ru/sale/flat/150629627/,16.6,10.0,6784,0,5.0,5250000,1,1.0,30.1,0.0
6785,1,1,23.51739594932388,8,3,,http://www.cian.ru/sale/flat/152103666/,,20.0,6785,1,15.0,5292941,2,,67.0,1.0
6786,1,1,18.395246007703058,8,7,,http://www.cian.ru/sale/flat/151948499/,28.0,11.0,6786,0,24.0,5300000,студиявЖК«АпартотельYE’S»,,28.0,1.0
6787,1,0,9.663351177875827,8,5,5.5,http://www.cian.ru/sale/flat/150562711/,20.0,21.0,6787,0,5.0,5300000,1,,36.0,1.0
6788,1,1,18.395246007703058,8,7,,http://www.cian.ru/sale/flat/149894758/,22.0,11.0,6788,0,25.0,5300000,1,,27.5,1.0
